id_client,nom_client,email,telephone,segment,created_at,updated_at
1553,Khadija Squalli,khadija.squalli@gmail.com,0746743408,Association,2024/05/08 08:12:34.000000000,2025/03/19 15:27:26.000000000
1554,Tarik Nejjar,tarik.nejjar@gmail.com,0727454189,Association,2024/05/04 19:04:45.000000000,2024/07/29 09:18:39.000000000
1555,Fatima Benkirane,fatima.benkirane@gmail.com,0638018776,PME,2024/06/22 11:47:01.000000000,2025/02/05 23:51:13.000000000
1556,Mohamed Sebti,mohamed.sebti@gmail.com,0782700650,Entreprise,2025/01/23 09:51:25.000000000,2025/02/02 14:31:39.000000000
1557,Karim Berrada,karim.berrada@gmail.com,0729977659,PME,2025/01/14 09:21:55.000000000,2025/01/31 22:08:33.000000000
1558,Zineb Bekkali,zineb.bekkali@gmail.com,0786007126,PME,2024/06/23 10:34:45.000000000,2024/07/11 13:10:22.000000000
1559,Nadia Skalli,nadia.skalli@gmail.com,0624778666,PME,2025/03/05 08:00:25.000000000,2025/03/14 03:18:04.000000000
1560,Rachid Nejjar,rachid.nejjar@gmail.com,0658216643,PME,2024/07/01 01:20:18.000000000,2025/02/01 01:12:09.000000000
1561,Zineb Filali,zineb.filali@gmail.com,0768568140,Entreprise,2024/01/05 15:57:03.000000000,2024/11/30 19:35:43.000000000
1562,Sanaa Sebti,sanaa.sebti@gmail.com,,PME,2024/05/07 18:53:34.000000000,2024/11/05 00:23:24.000000000
1563,Ali Chraibi,ali.chraibi@gmail.com,0664872952,PME,2024/04/02 13:24:47.000000000,2024/11/07 07:03:50.000000000
1564,Aisha Tazi,aisha.tazi@gmail.com,0784652799,Association,2024/06/01 18:31:44.000000000,2025/02/22 21:27:16.000000000
1565,Khadija Kettani,khadija.kettani@gmail.com,0753991302,Administration,2024/02/20 15:05:05.000000000,2024/04/06 17:19:15.000000000
1566,Zineb El Fassi,zineb.el fassigmail.com,0779469701,PME,2024/02/25 09:48:22.000000000,2025/03/02 19:53:18.000000000
1567,Aisha Idrissi,,0712036551,Entreprise,2024/01/11 22:35:24.000000000,2024/04/05 15:31:55.000000000
1568,Salma Tazi,salma.tazi@gmail.com,0639655856,Particulier,2025/02/05 07:16:08.000000000,2025/02/20 08:59:43.000000000
1569,Salma Filali,salma.filali@gmail.com,0796899678,Entreprise,2024/01/18 08:38:17.000000000,2024/04/26 11:39:10.000000000
1570,Laila Berrada,laila.berrada@gmail.com,0699444213,Association,2024/01/13 13:10:48.000000000,2024/01/29 21:55:37.000000000
1571,Aisha Andaloussi,,0726937564,Entreprise,2025/03/14 10:23:00.000000000,2025/03/26 20:09:28.000000000
1572,Amina Bennis,amina.bennis@gmail.com,0775403075,Administration,2024/08/14 18:55:56.000000000,2025/01/03 02:29:19.000000000
1573,Rachid Nejjar,rachid.nejjar@gmail.com,0739446485,PME,2024/05/18 14:28:01.000000000,2024/07/02 03:32:43.000000000
1574,Ali Nejjar,ali.nejjar@gmail.com,0664029974,Administration,2024/01/28 14:16:47.000000000,2024/03/30 20:40:13.000000000
1575,Omar Squalli,omar.squalligmail.com,0679863367,Entreprise,2024/12/16 01:57:07.000000000,2025/01/11 14:01:13.000000000
1576,Nadia Bekkali,nadia.bekkali@gmail.com,0728568770,Particulier,2025/02/04 05:27:24.000000000,2025/03/07 10:07:30.000000000
1577,Rachid Squalli,rachid.squalli@gmail.com,0659500384,Association,2024/02/20 19:10:51.000000000,2024/11/04 03:52:01.000000000
1578,Zineb Alami,zineb.alami@gmail.com,0716185898,Entreprise,2024/10/30 19:12:34.000000000,2025/03/08 02:14:38.000000000
1579,Fatima Tazi,fatima.tazi@gmail.com,0750189825,Particulier,2024/02/10 05:09:52.000000000,2025/02/07 04:51:21.000000000
1580,Fatima Chraibi,fatima.chraibi@gmail.com,0759354209,PME,2024/02/12 13:07:34.000000000,2025/03/03 07:52:15.000000000
1581,Ahmed Lamrini,ahmed.lamrini@gmail.com,0695837730,Particulier,2024/11/28 23:22:36.000000000,2024/12/22 09:46:19.000000000
1582,Nadia Tazi,nadia.tazi@gmail.com,0681965989,Entreprise,2025/01/01 18:57:37.000000000,2025/03/13 04:50:01.000000000
1583,Hamza Tazi,hamza.tazi@gmail.com,0777579930,Entreprise,2024/03/13 17:52:29.000000000,2024/09/13 06:00:46.000000000
1584,Hind Squalli,hind.squalli@gmail.com,0765600578,Association,2024/10/06 16:48:58.000000000,2025/02/15 01:28:46.000000000
1585,Karim El Amrani,karim.el amranigmail.com,0788982912,Particulier,2024/10/08 22:16:47.000000000,2025/03/10 15:23:10.000000000
1586,Amina Sebti,amina.sebti@gmail.com,0718661681,Association,2024/01/26 05:03:27.000000000,2024/04/18 15:27:12.000000000
1587,Aisha Andaloussi,,0679886243,Entreprise,2024/03/24 15:20:13.000000000,2024/09/07 22:31:48.000000000
1588,Salma Benjelloun,salma.benjelloun@gmail.com,0715401098,PME,2024/11/09 13:55:52.000000000,2024/11/30 02:46:17.000000000
1589,Amina Nejjar,amina.nejjar@gmail.com,0727508522,Association,2024/04/04 01:19:28.000000000,2024/10/06 22:42:31.000000000
1590,Laila Bennis,laila.bennis@gmail.com,0754506457,Administration,2024/04/06 10:13:47.000000000,2024/06/06 17:22:10.000000000
1591,Bilal El Fassi,,0718648017,Particulier,2024/09/08 01:32:08.000000000,2024/09/16 22:31:06.000000000
1592,Hassan Chraibi,hassan.chraibi@gmail.com,0667665577,Particulier,2024/09/15 02:45:41.000000000,2025/02/09 03:07:34.000000000
1593,Ahmed Tazi,ahmed.tazi@gmail.com,0642597120,PME,2024/03/08 06:22:10.000000000,2024/06/04 15:47:13.000000000
1594,Tarik Chraibi,tarik.chraibi@gmail.com,0779532608,Administration,2024/12/19 15:15:35.000000000,2025/01/30 10:44:06.000000000
1595,Amina Kettani,amina.kettani@gmail.com,0745595934,Particulier,2025/03/03 12:47:25.000000000,2025/03/11 04:34:45.000000000
1596,Youssef Tazi,youssef.tazi@gmail.com,0613857638,Association,2025/03/21 15:28:11.000000000,2025/03/29 02:15:29.000000000
1597,Mohamed Nejjar,,0637178063,PME,2024/01/08 02:20:18.000000000,2024/06/03 22:51:38.000000000
1598,Mohamed Sebti,mohamed.sebti@gmail.com,0691239311,PME,2024/05/21 12:19:49.000000000,2025/03/27 12:29:25.000000000
1599,Hamza Andaloussi,,0689324606,Administration,2024/12/01 01:33:30.000000000,2025/02/01 08:41:48.000000000
1600,Omar Andaloussi,omar.andaloussi@gmail.com,0756318334,Association,2024/12/12 05:54:19.000000000,2025/03/27 17:54:31.000000000
1601,Hamza Nejjar,hamza.nejjar@gmail.com,0747726551,PME,2024/07/29 05:20:12.000000000,2024/09/18 05:32:20.000000000
1602,Karim Andaloussi,karim.andaloussi@gmail.com,0777999340,PME,2024/08/18 16:02:47.000000000,2024/11/13 22:24:16.000000000
1603,Laila Berrada,laila.berrada@gmail.com,,Entreprise,2024/02/28 14:33:45.000000000,2025/01/09 07:41:10.000000000
1604,Karim Tazi,karim.tazi@gmail.com,0653421715,Entreprise,2024/11/11 07:42:38.000000000,2024/11/16 15:45:08.000000000
1605,Hassan Bekkali,hassan.bekkali@gmail.com,0654817458,Entreprise,2024/01/17 04:42:59.000000000,2024/11/25 17:26:23.000000000
1606,Khalid Berrada,,0756533495,PME,2024/01/05 11:25:02.000000000,2024/04/23 07:21:28.000000000
1607,Sanaa Filali,sanaa.filali@gmail.com,0777050579,Entreprise,2024/05/14 07:42:06.000000000,2024/06/01 15:38:19.000000000
1608,Fatima Nejjar,fatima.nejjar@gmail.com,0738556658,Association,2024/12/17 00:23:00.000000000,2024/12/26 21:58:42.000000000
1609,Fatima Lamrini,fatima.lamrini@gmail.com,0777526784,Association,2025/03/27 03:03:40.000000000,2025/03/28 18:45:56.000000000
1610,Mehdi Kettani,mehdi.kettanigmail.com,,Entreprise,2024/09/25 06:13:15.000000000,2024/12/17 00:04:32.000000000
1611,Nadia Tazi,,0623843421,Entreprise,2024/09/15 03:10:27.000000000,2025/03/29 15:58:09.000000000
1612,Khadija Tazi,khadija.tazi@gmail.com,0683739871,Entreprise,2024/03/26 05:03:08.000000000,2025/01/26 22:37:55.000000000
1613,Salma Bennis,salma.bennis@gmail.com,0677136938,PME,2024/03/15 10:28:45.000000000,2025/03/05 12:41:26.000000000
1614,Omar Bennis,,,Administration,2024/03/01 15:39:25.000000000,2024/05/10 19:15:03.000000000
1615,Fatima Filali,fatima.filali@gmail.com,,Administration,2024/03/29 23:38:37.000000000,2024/06/05 14:11:46.000000000
1616,Sara El Fassi,,0639266556,Association,2024/09/03 01:21:12.000000000,2024/09/25 21:59:07.000000000
1617,Khadija Tazi,khadija.tazi@gmail.com,0730976507,Association,2024/09/04 09:49:26.000000000,2025/02/10 23:26:17.000000000
1618,Fatima Kettani,fatima.kettanigmail.com,0648771211,Particulier,2024/09/27 00:01:54.000000000,2025/01/06 01:57:56.000000000
1619,Amina Tazi,amina.tazi@gmail.com,0794294063,Entreprise,2024/03/02 19:06:14.000000000,2024/08/13 04:24:37.000000000
1620,Mohamed Lamrini,mohamed.lamrini@gmail.com,,Entreprise,2024/04/12 02:32:14.000000000,2024/06/18 17:07:58.000000000
1621,Omar Filali,omar.filali@gmail.com,0735412978,Entreprise,2024/03/19 17:07:01.000000000,2024/03/26 00:23:29.000000000
1622,Bilal Bekkali,bilal.bekkali@gmail.com,0732308649,Entreprise,2024/10/01 16:51:20.000000000,2025/02/23 08:25:47.000000000
1623,Khadija Bekkali,khadija.bekkali@gmail.com,0643499292,Association,2024/08/13 11:40:46.000000000,2025/01/26 21:12:06.000000000
1624,Bilal Berrada,bilal.berrada@gmail.com,,Particulier,2024/04/19 04:27:53.000000000,2024/07/14 07:32:15.000000000
1625,Salma Bekkali,salma.bekkali@gmail.com,0684824079,Association,2024/04/21 03:07:44.000000000,2025/02/12 12:19:04.000000000
1626,Salma Tazi,salma.tazi@gmail.com,,Association,2025/01/16 17:55:48.000000000,2025/03/14 04:06:50.000000000
1627,Rachid Sebti,rachid.sebti@gmail.com,0737355399,PME,2025/01/26 05:34:58.000000000,2025/01/27 19:23:31.000000000
1628,Aisha Filali,aisha.filali@gmail.com,0611922035,PME,2024/08/30 18:07:59.000000000,2024/09/03 08:08:37.000000000
1629,Tarik Benjelloun,,0735713491,Administration,2025/02/24 22:10:27.000000000,2025/03/25 07:47:44.000000000
1630,Bilal Lamrini,bilal.lamrini@gmail.com,0772809607,Entreprise,2024/04/28 00:21:26.000000000,2024/06/18 00:08:46.000000000
1631,Hind Bennis,hind.bennis@gmail.com,0739823284,PME,2024/01/03 14:48:22.000000000,2024/07/17 20:10:34.000000000
1632,Samira Berrada,samira.berrada@gmail.com,0648679060,Association,2024/10/04 14:46:23.000000000,2024/10/28 10:41:55.000000000
1633,Samira Squalli,samira.squalli@gmail.com,0761585434,Association,2024/09/12 22:57:53.000000000,2024/11/12 06:54:11.000000000
1634,Karim Andaloussi,karim.andaloussi@gmail.com,0765723595,Entreprise,2024/07/04 20:06:22.000000000,2024/11/19 13:12:28.000000000
1635,Fatima Kettani,,0762034328,Administration,2025/02/18 08:15:45.000000000,2025/02/27 08:07:15.000000000
1636,Youssef Bennis,youssef.bennis@gmail.com,0757094355,PME,2024/07/17 22:30:34.000000000,2025/03/21 17:01:08.000000000
1637,Aisha Andaloussi,,0691790997,PME,2024/08/30 17:54:21.000000000,2025/02/13 04:45:16.000000000
1638,Ahmed Sebti,ahmed.sebti@gmail.com,0681550936,PME,2024/05/25 21:31:07.000000000,2024/12/28 15:06:39.000000000
1639,Khalid Benjelloun,khalid.benjelloungmail.com,0746779831,Administration,2024/10/09 17:08:42.000000000,2025/03/18 10:51:46.000000000
1640,Hamza Chraibi,hamza.chraibi@gmail.com,0646503786,Association,2024/10/19 17:15:41.000000000,2025/02/26 00:45:05.000000000
1641,Ahmed Alami,,0650361576,Association,2025/03/30 19:08:25.000000000,2025/03/30 23:29:31.000000000
1642,Sara Sebti,sara.sebti@gmail.com,0643245348,Association,2024/08/12 09:38:55.000000000,2024/10/19 13:35:40.000000000
1643,Hamza Tazi,,0615491984,Association,2024/04/08 21:54:33.000000000,2024/10/09 10:50:02.000000000
1644,Mehdi Andaloussi,mehdi.andaloussi@gmail.com,0626719846,Particulier,2024/12/14 15:17:40.000000000,2025/02/09 08:15:36.000000000
1645,Sanaa Benkirane,sanaa.benkiranegmail.com,0774451315,Administration,2024/12/30 14:58:13.000000000,2025/01/28 01:17:46.000000000
1646,Salma Sebti,salma.sebti@gmail.com,0638175505,Administration,2025/01/09 04:51:32.000000000,2025/03/30 05:19:57.000000000
1647,Youssef Tazi,youssef.tazi@gmail.com,0772622577,Entreprise,2024/07/19 03:10:36.000000000,2024/12/17 10:07:24.000000000
1648,Ahmed Skalli,ahmed.skalli@gmail.com,,Particulier,2025/02/21 13:06:48.000000000,2025/03/29 22:28:50.000000000
1649,Laila Benjelloun,,0746976736,Administration,2024/04/08 22:37:36.000000000,2024/07/08 00:12:40.000000000
1650,Zineb Tazi,zineb.tazi@gmail.com,0719319809,Entreprise,2024/05/30 23:43:11.000000000,2025/02/05 20:48:12.000000000
1651,Karim Benkirane,karim.benkirane@gmail.com,0673969094,Association,2024/02/02 15:06:59.000000000,2024/12/03 02:07:00.000000000
1652,Zineb Idrissi,zineb.idrissi@gmail.com,0616172836,Particulier,2024/01/08 09:54:04.000000000,2024/03/25 04:58:24.000000000
1653,Karim Skalli,karim.skalli@gmail.com,0781431727,Entreprise,2024/12/09 20:22:43.000000000,2025/01/10 19:02:44.000000000
1654,Nadia Bennis,nadia.bennis@gmail.com,0740752508,PME,2024/01/18 19:04:39.000000000,2024/09/05 08:15:34.000000000
1655,Bilal Kettani,bilal.kettani@gmail.com,0696288108,Administration,2024/05/05 04:40:53.000000000,2024/12/25 12:20:44.000000000
1656,Khadija Kettani,,0681016999,Association,2025/03/18 05:30:57.000000000,2025/03/27 15:31:53.000000000
1657,Sanaa Skalli,,0728051256,Administration,2024/11/03 23:43:08.000000000,2024/12/09 22:17:28.000000000
1658,Samira Bekkali,samira.bekkali@gmail.com,0645287161,Association,2024/02/07 00:38:23.000000000,2024/03/05 02:31:52.000000000
1659,Nadia Nejjar,nadia.nejjar@gmail.com,0710184484,Administration,2025/02/09 12:26:09.000000000,2025/03/14 22:25:44.000000000
1660,Sanaa Tazi,sanaa.tazi@gmail.com,0668692345,PME,2024/01/13 23:19:25.000000000,2024/08/14 03:43:50.000000000
1661,Sara Sebti,sara.sebti@gmail.com,0749252475,Administration,2024/12/02 16:56:51.000000000,2025/03/28 00:47:09.000000000
1662,Ali Filali,ali.filali@gmail.com,0777111797,Particulier,2025/03/07 23:05:13.000000000,2025/03/09 18:56:22.000000000
1663,Hind Berrada,hind.berrada@gmail.com,0788060364,Entreprise,2024/05/04 10:40:26.000000000,2024/05/05 19:21:30.000000000
1664,Sanaa Tazi,sanaa.tazi@gmail.com,0781882128,Entreprise,2024/08/27 01:36:59.000000000,2024/12/23 09:11:17.000000000
1665,Bilal Chraibi,bilal.chraibi@gmail.com,0717178457,Association,2024/01/13 19:04:08.000000000,2024/12/29 22:31:35.000000000
1666,Zineb Tazi,,0745326863,PME,2024/10/13 16:15:59.000000000,2024/11/20 07:55:46.000000000
1667,Mohamed Tazi,mohamed.tazigmail.com,0727766609,Entreprise,2025/02/27 07:04:26.000000000,2025/03/13 08:51:01.000000000
1668,Mohamed Squalli,mohamed.squalli@gmail.com,0762030898,Particulier,2024/10/27 12:11:05.000000000,2025/01/08 10:36:13.000000000
1669,Karim Skalli,karim.skalli@gmail.com,0782567535,Association,2024/06/18 06:24:11.000000000,2025/01/13 16:39:24.000000000
1670,Ali Kettani,ali.kettani@gmail.com,0761533045,Association,2024/07/26 21:47:09.000000000,2024/11/18 16:27:19.000000000
1671,Hind Tazi,hind.tazi@gmail.com,0639120594,Association,2025/03/10 01:44:48.000000000,2025/03/26 13:14:40.000000000
1672,Nadia Sebti,nadia.sebtigmail.com,0634137355,Particulier,2024/01/25 01:54:22.000000000,2025/03/12 03:57:06.000000000
1673,Karim Kettani,karim.kettani@gmail.com,0645135289,Particulier,2024/02/06 22:26:24.000000000,2024/12/04 04:02:02.000000000
1674,Khalid Alami,khalid.alami@gmail.com,0785297987,Entreprise,2024/11/16 20:47:04.000000000,2025/02/25 20:43:55.000000000
1675,Amina Benkirane,,0676651827,Particulier,2024/08/27 07:33:07.000000000,2025/01/31 15:38:51.000000000
1676,Omar Bekkali,omar.bekkali@gmail.com,,PME,2025/02/08 10:11:55.000000000,2025/02/09 10:07:27.000000000
1677,Ali Bekkali,ali.bekkaligmail.com,0717659840,Particulier,2024/03/21 15:46:12.000000000,2025/01/03 23:24:13.000000000
1678,Fatima Alami,fatima.alami@gmail.com,0621349472,Entreprise,2024/06/11 05:22:25.000000000,2024/12/10 05:45:59.000000000
1679,Tarik El Amrani,,0745347338,Administration,2025/03/11 23:39:09.000000000,2025/03/26 05:21:10.000000000
1680,Hamza Bennis,hamza.bennis@gmail.com,0666105202,Entreprise,2025/01/13 04:56:26.000000000,2025/03/11 14:44:59.000000000
1681,Salma Alami,salma.alami@gmail.com,0756109871,PME,2024/11/24 21:21:05.000000000,2024/12/29 10:10:20.000000000
1682,Aisha Andaloussi,,0747349337,PME,2024/05/26 07:35:07.000000000,2025/02/09 19:47:05.000000000
1683,Salma Bennis,salma.bennis@gmail.com,,Association,2024/10/27 22:46:23.000000000,2025/02/08 04:22:00.000000000
1684,Sanaa Sebti,sanaa.sebti@gmail.com,0734384395,Particulier,2025/03/24 22:28:51.000000000,2025/03/27 17:26:22.000000000
1685,Hind El Fassi,hind.el fassi@gmail.com,0678504749,Administration,2024/12/01 19:10:31.000000000,2025/03/16 06:29:21.000000000
1686,Laila El Amrani,laila.el amrani@gmail.com,0639338047,PME,2024/08/18 21:50:11.000000000,2025/03/01 07:07:28.000000000
1687,Sara El Fassi,sara.el fassi@gmail.com,0685395724,Administration,2024/10/10 20:07:53.000000000,2025/03/18 13:02:19.000000000
1688,Omar Filali,omar.filali@gmail.com,0691768991,Administration,2024/09/13 21:02:44.000000000,2025/02/23 06:36:01.000000000
1689,Mehdi Kettani,mehdi.kettani@gmail.com,0722001464,Particulier,2024/12/11 22:59:12.000000000,2025/01/20 04:57:12.000000000
1690,Sanaa El Fassi,sanaa.el fassi@gmail.com,0676783182,Association,2024/07/11 05:07:21.000000000,2024/08/06 19:53:02.000000000
1691,Fatima Andaloussi,fatima.andaloussi@gmail.com,0665740129,Particulier,2024/12/20 09:46:16.000000000,2025/01/04 03:14:04.000000000
1692,Laila Kettani,laila.kettani@gmail.com,0743661752,Association,2025/01/20 04:37:39.000000000,2025/01/20 20:02:24.000000000
1693,Bilal Nejjar,bilal.nejjar@gmail.com,0730640947,Entreprise,2025/01/05 12:11:53.000000000,2025/02/21 00:21:24.000000000
1694,Salma Kettani,salma.kettanigmail.com,0724898291,Particulier,2024/05/04 01:59:11.000000000,2025/03/17 18:12:32.000000000
1695,Amina El Amrani,amina.el amrani@gmail.com,0653602559,Administration,2024/02/26 15:13:11.000000000,2024/11/28 14:56:21.000000000
1696,Bilal Benjelloun,bilal.benjelloun@gmail.com,,Administration,2024/01/13 16:39:37.000000000,2024/06/06 22:50:06.000000000
1697,Khadija Squalli,,0776500195,PME,2024/04/07 16:36:33.000000000,2024/12/21 16:43:27.000000000
1698,Aisha Tazi,aisha.tazi@gmail.com,0737960159,Administration,2024/06/24 15:24:51.000000000,2024/10/02 20:07:07.000000000
1699,Hind Bennis,hind.bennis@gmail.com,0755099030,PME,2024/01/16 08:16:20.000000000,2024/09/01 11:55:20.000000000
1700,Laila Lamrini,laila.lamrini@gmail.com,0730926107,Association,2024/06/07 21:14:05.000000000,2024/09/09 18:37:54.000000000
1701,Salma Squalli,salma.squalli@gmail.com,0783440007,Particulier,2024/03/01 02:29:57.000000000,2024/07/01 22:53:36.000000000
1702,Youssef Berrada,youssef.berrada@gmail.com,0682117750,Administration,2024/08/21 07:50:33.000000000,2025/03/19 04:34:53.000000000
1703,Bilal El Fassi,bilal.el fassi@gmail.com,0714919494,Particulier,2024/06/09 04:47:20.000000000,2024/11/13 19:43:34.000000000
1704,Tarik Filali,tarik.filali@gmail.com,0612698020,Particulier,2024/07/13 17:16:24.000000000,2024/12/03 03:34:23.000000000
1705,Mehdi Idrissi,mehdi.idrissi@gmail.com,0689297403,Particulier,2025/01/06 20:45:43.000000000,2025/03/23 21:26:17.000000000
1706,Sanaa Bennis,sanaa.bennis@gmail.com,0642783994,Entreprise,2024/01/09 13:47:54.000000000,2024/08/04 11:46:43.000000000
1707,Ali El Fassi,ali.el fassi@gmail.com,0792907591,Entreprise,2024/07/28 01:18:02.000000000,2025/01/23 14:36:14.000000000
1708,Ahmed Bekkali,ahmed.bekkali@gmail.com,0690826579,Association,2024/04/11 00:23:19.000000000,2024/04/22 16:16:40.000000000
1709,Aisha Squalli,aisha.squalli@gmail.com,0776463950,Administration,2024/12/30 17:11:14.000000000,2025/03/23 07:53:55.000000000
1710,Samira El Amrani,samira.el amrani@gmail.com,0716408129,Administration,2024/04/04 03:51:59.000000000,2024/07/25 14:07:17.000000000
1711,Laila Chraibi,laila.chraibi@gmail.com,0734126485,Particulier,2024/07/10 22:35:29.000000000,2025/02/12 10:48:24.000000000
1712,Omar Chraibi,omar.chraibi@gmail.com,0636214788,Association,2024/04/23 05:10:40.000000000,2024/12/28 16:27:24.000000000
1713,Laila Tazi,laila.tazi@gmail.com,0789093364,Administration,2024/08/06 23:39:13.000000000,2025/01/08 20:28:06.000000000
1714,Hamza Alami,hamza.alami@gmail.com,0746117047,PME,2024/12/13 21:27:03.000000000,2025/03/20 18:02:15.000000000
1715,Karim Tazi,karim.tazi@gmail.com,0682505340,Administration,2024/12/31 22:57:54.000000000,2025/02/18 17:26:25.000000000
1716,Youssef El Fassi,youssef.el fassi@gmail.com,0672904001,Entreprise,2025/03/19 21:33:10.000000000,2025/03/23 23:07:30.000000000
1717,Karim Chraibi,karim.chraibi@gmail.com,0726055963,PME,2024/05/06 03:37:19.000000000,2024/06/14 07:44:43.000000000
1718,Youssef Kettani,youssef.kettani@gmail.com,0719720251,PME,2024/02/01 16:02:02.000000000,2025/03/10 23:25:57.000000000
1719,Nadia Bekkali,nadia.bekkali@gmail.com,0795330725,Entreprise,2025/01/19 11:27:29.000000000,2025/02/10 18:21:07.000000000
1720,Laila Bekkali,laila.bekkali@gmail.com,0724265082,Particulier,2024/02/15 02:06:08.000000000,2024/08/26 14:20:38.000000000
1721,Zineb Berrada,,0622227109,Particulier,2024/08/15 10:34:53.000000000,2025/01/13 15:00:16.000000000
1722,Rachid Benjelloun,rachid.benjelloun@gmail.com,,Association,2025/02/23 15:47:22.000000000,2025/02/27 00:44:53.000000000
1723,Youssef Filali,youssef.filali@gmail.com,0743984600,PME,2024/05/21 23:33:35.000000000,2024/11/03 21:10:43.000000000
1724,Sara Bennis,sara.bennis@gmail.com,0785766287,Particulier,2025/01/28 20:30:06.000000000,2025/03/11 20:26:58.000000000
1725,Hamza El Fassi,hamza.el fassi@gmail.com,0771695852,PME,2024/09/01 02:31:22.000000000,2025/02/12 09:58:42.000000000
1726,Sara Chraibi,sara.chraibi@gmail.com,0797013394,Association,2024/01/11 21:43:02.000000000,2024/06/27 13:08:56.000000000
1727,Omar El Amrani,omar.el amrani@gmail.com,0749307338,Entreprise,2024/05/09 06:43:33.000000000,2025/01/05 20:18:06.000000000
1728,Samira Andaloussi,samira.andaloussi@gmail.com,0624978248,Entreprise,2024/09/01 18:53:48.000000000,2025/03/28 23:29:14.000000000
1729,Amina Bennis,amina.bennis@gmail.com,,PME,2024/01/20 18:07:37.000000000,2024/07/15 17:50:30.000000000
1730,Karim El Fassi,karim.el fassi@gmail.com,0648747536,PME,2024/08/03 01:58:59.000000000,2025/01/10 15:36:58.000000000
1731,Samira Berrada,samira.berrada@gmail.com,0620321764,Administration,2024/10/24 16:15:19.000000000,2025/03/20 01:15:31.000000000
1732,Hind Chraibi,hind.chraibi@gmail.com,0754680157,Administration,2024/08/24 04:19:57.000000000,2024/12/13 17:05:32.000000000
1733,Karim El Fassi,karim.el fassi@gmail.com,0784167947,PME,2024/11/30 21:25:03.000000000,2025/02/14 06:41:28.000000000
1734,Mehdi Bekkali,mehdi.bekkali@gmail.com,0754448775,Particulier,2025/03/07 11:45:39.000000000,2025/03/10 03:27:35.000000000
1735,Nadia Benkirane,nadia.benkirane@gmail.com,0692242927,Particulier,2024/03/17 15:00:35.000000000,2024/04/01 07:35:40.000000000
1736,Nadia Lamrini,nadia.lamrini@gmail.com,0640259587,Entreprise,2024/08/02 23:41:39.000000000,2024/10/28 02:26:18.000000000
1737,Youssef Nejjar,youssef.nejjar@gmail.com,0692854891,Entreprise,2024/08/10 16:52:39.000000000,2024/09/02 08:47:03.000000000
1738,Mohamed Benkirane,,0718362627,Entreprise,2024/12/12 07:52:20.000000000,2025/03/16 00:06:35.000000000
1739,Fatima Benjelloun,fatima.benjelloun@gmail.com,0757533295,PME,2024/01/24 03:39:09.000000000,2024/02/27 15:22:00.000000000
1740,Hamza Alami,hamza.alami@gmail.com,,Entreprise,2024/11/26 19:08:53.000000000,2025/03/17 23:37:59.000000000
1741,Khadija Sebti,khadija.sebti@gmail.com,0639503499,Entreprise,2024/11/05 06:42:28.000000000,2025/01/08 14:54:31.000000000
1742,Salma Kettani,salma.kettani@gmail.com,,PME,2024/03/25 05:10:29.000000000,2024/06/26 23:55:20.000000000
1743,Laila Benjelloun,laila.benjelloun@gmail.com,0730394028,Administration,2024/12/18 21:34:44.000000000,2025/02/01 03:53:45.000000000
1744,Rachid Benkirane,rachid.benkirane@gmail.com,0670659606,Association,2024/02/23 11:41:31.000000000,2024/10/04 09:43:59.000000000
1745,Samira Sebti,samira.sebti@gmail.com,0736482181,PME,2025/01/30 09:19:25.000000000,2025/02/27 18:41:47.000000000
1746,Hind Chraibi,hind.chraibi@gmail.com,0730455063,Association,2024/04/18 17:35:33.000000000,2024/04/22 02:46:12.000000000
1747,Ali Benjelloun,ali.benjelloun@gmail.com,0736426135,PME,2025/01/19 13:01:32.000000000,2025/03/24 15:22:13.000000000
1748,Mehdi Berrada,,0726168578,PME,2024/12/10 21:11:45.000000000,2025/03/04 11:05:42.000000000
1749,Bilal El Fassi,bilal.el fassi@gmail.com,0791246082,Administration,2025/01/31 07:31:46.000000000,2025/02/05 07:53:27.000000000
1750,Zineb Skalli,,0650277417,Administration,2025/03/26 03:03:38.000000000,2025/03/27 08:40:01.000000000
1751,Tarik El Amrani,tarik.el amrani@gmail.com,0724594837,Particulier,2024/06/03 06:43:08.000000000,2025/03/02 23:55:19.000000000
1752,Samira El Fassi,samira.el fassi@gmail.com,0741281327,Entreprise,2025/02/06 18:15:28.000000000,2025/03/11 19:38:57.000000000
1753,Khalid Bekkali,khalid.bekkali@gmail.com,0636048840,Particulier,2024/06/26 19:21:30.000000000,2024/11/03 06:04:20.000000000
1754,Mehdi Andaloussi,mehdi.andaloussi@gmail.com,0680211408,Association,2024/10/02 22:36:04.000000000,2025/02/14 02:45:46.000000000
1755,Youssef Skalli,youssef.skalli@gmail.com,,PME,2024/09/08 02:17:00.000000000,2024/10/31 18:09:39.000000000
1756,Laila Nejjar,laila.nejjar@gmail.com,0639360899,Association,2024/06/14 07:25:57.000000000,2025/02/12 16:29:03.000000000
1757,Khalid Benkirane,khalid.benkirane@gmail.com,0784773926,Association,2025/02/22 20:56:19.000000000,2025/03/20 14:29:37.000000000
1758,Zineb Bekkali,zineb.bekkali@gmail.com,0762603045,Association,2024/04/23 08:07:48.000000000,2025/01/14 22:39:50.000000000
1759,Aisha Benjelloun,aisha.benjelloun@gmail.com,0648776320,Administration,2024/11/04 03:56:07.000000000,2024/11/05 02:58:13.000000000
